order_id,machine_id,customer_id,product_id,quantity,scheduled_start,scheduled_end,priority,status
ORD_011278,APU_014,CUST_0117,PRODUCT_067,1397,2025-03-07 11:21:00,2025-03-07 23:21:00,Medium,In Progress
ORD_011279,APU_021,CUST_0193,PRODUCT_044,1301,2025-05-01 21:31:00,2025-05-02 11:31:00,High,In Progress
ORD_011280,APU_050,CUST_0346,PRODUCT_051,1351,2025-12-17 17:21:00,2025-12-18 00:21:00,Critical,At Risk
ORD_011281,APU_047,CUST_0107,PRODUCT_074,971,2025-09-11 19:44:00,2025-09-12 11:44:00,Medium,At Risk
ORD_011282,APU_010,CUST_0678,PRODUCT_022,1880,2025-01-19 11:26:00,2025-01-20 00:26:00,High,Completed
ORD_011283,APU_031,CUST_0085,PRODUCT_069,1151,2025-05-01 03:31:00,2025-05-01 17:31:00,High,At Risk
ORD_011284,APU_012,CUST_0107,PRODUCT_018,1856,2025-08-19 19:13:00,2025-08-20 10:13:00,High,Completed
ORD_011285,APU_023,CUST_0043,PRODUCT_115,2841,2026-03-04 20:28:00,2026-03-05 07:28:00,Critical,At Risk
ORD_011286,APU_031,CUST_0216,PRODUCT_044,1069,2025-02-27 08:30:00,2025-02-27 15:30:00,High,In Progress
ORD_011287,APU_023,CUST_0487,PRODUCT_096,512,2025-07-31 08:55:00,2025-07-31 15:55:00,Low,Scheduled
ORD_011288,APU_015,CUST_0800,PRODUCT_023,2020,2026-07-03 21:01:00,2026-07-04 06:01:00,High,At Risk
ORD_011289,APU_047,CUST_0571,PRODUCT_108,340,2026-05-13 02:17:00,2026-05-13 09:17:00,High,Completed
ORD_011290,APU_034,CUST_0537,PRODUCT_063,1267,2025-01-02 04:42:00,2025-01-02 15:42:00,Low,In Progress
ORD_011291,APU_014,CUST_0377,PRODUCT_058,1976,2025-08-25 02:36:00,2025-08-25 03:36:00,Medium,Completed
ORD_011292,APU_014,CUST_0114,PRODUCT_114,1496,2025-01-28 16:13:00,2025-01-28 18:13:00,Low,In Progress
ORD_011293,APU_039,CUST_0007,PRODUCT_092,1114,2025-12-26 10:50:00,2025-12-26 18:50:00,Low,In Progress
ORD_011294,APU_020,CUST_0279,PRODUCT_080,2000,2025-08-27 22:59:00,2025-08-28 06:59:00,Low,In Progress
ORD_011295,APU_048,CUST_0469,PRODUCT_066,273,2026-04-09 23:51:00,2026-04-10 15:51:00,High,In Progress
ORD_011296,APU_010,CUST_0182,PRODUCT_029,2991,2025-03-23 03:31:00,2025-03-23 05:31:00,High,In Progress
ORD_011297,APU_036,CUST_0615,PRODUCT_003,461,2025-09-20 09:57:00,2025-09-20 21:57:00,High,In Progress
ORD_011298,APU_043,CUST_0404,PRODUCT_072,2156,2026-06-29 23:43:00,2026-06-30 00:43:00,Critical,At Risk
ORD_011299,APU_004,CUST_0562,PRODUCT_074,1715,2025-08-15 15:42:00,2025-08-16 06:42:00,Medium,At Risk
ORD_011300,APU_028,CUST_0540,PRODUCT_102,1125,2025-04-18 04:39:00,2025-04-18 19:39:00,Medium,Completed
ORD_011301,APU_028,CUST_0006,PRODUCT_085,1641,2026-03-17 13:19:00,2026-03-17 23:19:00,Low,Completed
ORD_011302,APU_017,CUST_0590,PRODUCT_108,2013,2025-11-14 04:44:00,2025-11-14 11:44:00,High,In Progress
ORD_011303,APU_046,CUST_0687,PRODUCT_027,2946,2026-04-04 16:28:00,2026-04-05 00:28:00,High,At Risk
ORD_011304,APU_024,CUST_0038,PRODUCT_037,2911,2026-01-02 11:42:00,2026-01-02 23:42:00,Medium,Completed
ORD_011305,APU_042,CUST_0684,PRODUCT_029,1743,2025-07-21 12:48:00,2025-07-21 14:48:00,Critical,At Risk
ORD_011306,APU_003,CUST_0161,PRODUCT_111,2636,2025-12-22 05:47:00,2025-12-22 09:47:00,Critical,Completed
ORD_011307,APU_014,CUST_0792,PRODUCT_055,980,2025-12-30 13:01:00,2025-12-30 14:01:00,Low,Scheduled
ORD_011308,APU_017,CUST_0339,PRODUCT_050,909,2025-07-21 20:28:00,2025-07-22 10:28:00,Critical,In Progress
ORD_011309,APU_016,CUST_0058,PRODUCT_053,1720,2026-05-02 23:43:00,2026-05-03 10:43:00,High,In Progress
ORD_011310,APU_047,CUST_0106,PRODUCT_074,836,2025-10-23 21:33:00,2025-10-24 03:33:00,Low,In Progress
ORD_011311,APU_006,CUST_0156,PRODUCT_006,2996,2025-01-16 12:18:00,2025-01-16 13:18:00,High,Completed
ORD_011312,APU_044,CUST_0785,PRODUCT_088,1521,2026-04-17 14:32:00,2026-04-18 00:32:00,Critical,Scheduled
ORD_011313,APU_023,CUST_0394,PRODUCT_063,1577,2025-10-07 12:59:00,2025-10-07 15:59:00,Low,At Risk
ORD_011314,APU_044,CUST_0005,PRODUCT_100,2845,2025-08-06 08:10:00,2025-08-06 20:10:00,Critical,At Risk
ORD_011315,APU_009,CUST_0091,PRODUCT_014,75,2025-04-19 08:32:00,2025-04-19 23:32:00,High,Scheduled
ORD_011316,APU_021,CUST_0464,PRODUCT_111,2878,2026-04-25 00:21:00,2026-04-25 06:21:00,Low,In Progress
ORD_011317,APU_029,CUST_0406,PRODUCT_110,2953,2025-12-13 08:26:00,2025-12-13 13:26:00,Medium,In Progress
ORD_011318,APU_014,CUST_0509,PRODUCT_102,2536,2025-09-22 11:06:00,2025-09-22 21:06:00,Low,At Risk
ORD_011319,APU_002,CUST_0277,PRODUCT_042,246,2025-01-21 08:43:00,2025-01-21 14:43:00,Medium,At Risk
ORD_011320,APU_029,CUST_0195,PRODUCT_036,2206,2026-01-01 14:29:00,2026-01-01 17:29:00,Medium,At Risk
ORD_011321,APU_039,CUST_0062,PRODUCT_016,2337,2026-03-06 03:50:00,2026-03-06 19:50:00,Low,In Progress
ORD_011322,APU_017,CUST_0175,PRODUCT_056,1962,2026-07-03 19:45:00,2026-07-04 04:45:00,Critical,At Risk
ORD_011323,APU_021,CUST_0775,PRODUCT_076,1823,2026-06-04 13:46:00,2026-06-04 21:46:00,High,Scheduled
ORD_011324,APU_030,CUST_0033,PRODUCT_055,2433,2025-12-17 03:05:00,2025-12-17 13:05:00,Low,At Risk
ORD_011325,APU_042,CUST_0438,PRODUCT_018,1158,2025-08-27 16:58:00,2025-08-27 23:58:00,High,At Risk
ORD_011326,APU_006,CUST_0567,PRODUCT_067,2983,2025-01-23 13:27:00,2025-01-24 02:27:00,Critical,Scheduled
ORD_011327,APU_040,CUST_0178,PRODUCT_063,709,2025-12-02 22:33:00,2025-12-03 08:33:00,Low,Completed
ORD_011328,APU_023,CUST_0699,PRODUCT_099,1804,2025-12-17 15:43:00,2025-12-18 04:43:00,High,At Risk
ORD_011329,APU_050,CUST_0677,PRODUCT_074,136,2025-10-26 12:42:00,2025-10-26 16:42:00,Medium,In Progress
ORD_011330,APU_022,CUST_0283,PRODUCT_064,1480,2026-06-10 15:35:00,2026-06-10 22:35:00,Medium,Completed
ORD_011331,APU_019,CUST_0122,PRODUCT_051,918,2026-01-31 05:22:00,2026-01-31 07:22:00,Critical,In Progress
ORD_011332,APU_034,CUST_0086,PRODUCT_004,477,2025-08-19 22:05:00,2025-08-20 14:05:00,High,Scheduled
ORD_011333,APU_049,CUST_0085,PRODUCT_018,335,2025-06-09 18:50:00,2025-06-09 22:50:00,High,Completed
ORD_011334,APU_021,CUST_0533,PRODUCT_100,353,2025-11-18 08:36:00,2025-11-18 12:36:00,High,Scheduled
ORD_011335,APU_015,CUST_0390,PRODUCT_039,2201,2025-10-30 04:22:00,2025-10-30 18:22:00,Critical,Scheduled
ORD_011336,APU_016,CUST_0206,PRODUCT_068,649,2026-01-22 20:54:00,2026-01-22 23:54:00,Medium,Completed
ORD_011337,APU_009,CUST_0205,PRODUCT_003,1200,2025-10-07 23:17:00,2025-10-08 09:17:00,Low,Scheduled
ORD_011338,APU_029,CUST_0144,PRODUCT_077,2658,2025-12-15 12:42:00,2025-12-15 19:42:00,Low,Scheduled
ORD_011339,APU_047,CUST_0295,PRODUCT_034,403,2026-05-07 18:43:00,2026-05-08 07:43:00,Critical,Scheduled
ORD_011340,APU_019,CUST_0116,PRODUCT_120,776,2025-02-14 06:23:00,2025-02-14 21:23:00,High,At Risk
ORD_011341,APU_019,CUST_0155,PRODUCT_078,2897,2025-12-14 23:48:00,2025-12-15 13:48:00,Low,In Progress
ORD_011342,APU_044,CUST_0122,PRODUCT_108,2235,2025-04-26 17:39:00,2025-04-27 08:39:00,Medium,Completed
ORD_011343,APU_008,CUST_0048,PRODUCT_010,2609,2025-03-29 06:22:00,2025-03-29 20:22:00,Critical,Completed
ORD_011344,APU_041,CUST_0379,PRODUCT_059,1260,2025-08-27 19:12:00,2025-08-28 07:12:00,High,At Risk
ORD_011345,APU_005,CUST_0783,PRODUCT_067,1001,2025-02-01 06:05:00,2025-02-01 08:05:00,Low,In Progress
ORD_011346,APU_047,CUST_0496,PRODUCT_001,1744,2025-10-31 20:45:00,2025-11-01 06:45:00,Critical,Scheduled
ORD_011347,APU_006,CUST_0537,PRODUCT_055,353,2025-05-07 14:38:00,2025-05-07 21:38:00,High,In Progress
ORD_011348,APU_018,CUST_0315,PRODUCT_087,2841,2025-06-16 05:30:00,2025-06-16 20:30:00,Critical,Completed
ORD_011349,APU_002,CUST_0043,PRODUCT_078,1125,2025-01-03 18:57:00,2025-01-04 03:57:00,Low,Scheduled
ORD_011350,APU_017,CUST_0433,PRODUCT_120,469,2025-03-23 08:33:00,2025-03-23 09:33:00,Medium,Completed
ORD_011351,APU_024,CUST_0331,PRODUCT_065,2243,2026-01-05 21:37:00,2026-01-06 08:37:00,High,Completed
ORD_011352,APU_020,CUST_0594,PRODUCT_119,2993,2025-03-04 18:12:00,2025-03-05 06:12:00,High,At Risk
ORD_011353,APU_009,CUST_0627,PRODUCT_110,2463,2026-02-02 20:45:00,2026-02-03 04:45:00,Low,Scheduled
ORD_011354,APU_013,CUST_0229,PRODUCT_003,1806,2025-11-23 13:36:00,2025-11-23 19:36:00,High,Completed
ORD_011355,APU_022,CUST_0263,PRODUCT_017,1255,2026-04-13 17:21:00,2026-04-13 23:21:00,Critical,Scheduled
ORD_011356,APU_014,CUST_0772,PRODUCT_065,591,2026-03-25 14:34:00,2026-03-26 01:34:00,Low,Completed
ORD_011357,APU_048,CUST_0220,PRODUCT_003,1268,2025-07-21 15:57:00,2025-07-22 03:57:00,Low,At Risk
ORD_011358,APU_005,CUST_0360,PRODUCT_073,1835,2025-04-13 07:43:00,2025-04-13 18:43:00,Critical,Scheduled
ORD_011359,APU_034,CUST_0008,PRODUCT_084,1499,2025-03-28 18:50:00,2025-03-29 08:50:00,Low,Scheduled
ORD_011360,APU_022,CUST_0579,PRODUCT_055,2887,2025-01-04 10:21:00,2025-01-04 14:21:00,Medium,In Progress
ORD_011361,APU_044,CUST_0630,PRODUCT_059,1779,2025-04-05 06:38:00,2025-04-05 10:38:00,High,In Progress
ORD_011362,APU_042,CUST_0418,PRODUCT_072,2957,2025-11-06 09:23:00,2025-11-07 00:23:00,Critical,Completed
ORD_011363,APU_013,CUST_0379,PRODUCT_111,636,2026-05-03 16:17:00,2026-05-03 19:17:00,Low,At Risk
ORD_011364,APU_019,CUST_0573,PRODUCT_093,98,2025-06-18 09:05:00,2025-06-18 15:05:00,High,In Progress
ORD_011365,APU_043,CUST_0745,PRODUCT_032,2704,2025-10-13 17:44:00,2025-10-14 02:44:00,High,At Risk
ORD_011366,APU_010,CUST_0621,PRODUCT_055,1938,2025-01-20 23:50:00,2025-01-21 03:50:00,Medium,Scheduled
ORD_011367,APU_017,CUST_0433,PRODUCT_059,2073,2025-03-06 21:29:00,2025-03-07 07:29:00,High,Scheduled
ORD_011368,APU_021,CUST_0582,PRODUCT_053,414,2026-04-27 09:24:00,2026-04-27 16:24:00,Critical,In Progress
ORD_011369,APU_033,CUST_0176,PRODUCT_068,2130,2026-03-07 04:47:00,2026-03-07 07:47:00,Critical,Scheduled
ORD_011370,APU_015,CUST_0217,PRODUCT_018,1767,2025-01-11 12:50:00,2025-01-11 14:50:00,Medium,Scheduled
ORD_011371,APU_010,CUST_0418,PRODUCT_062,858,2025-09-12 11:18:00,2025-09-12 14:18:00,High,In Progress
ORD_011372,APU_006,CUST_0011,PRODUCT_116,404,2025-05-15 06:41:00,2025-05-15 16:41:00,Low,Completed
ORD_011373,APU_001,CUST_0798,PRODUCT_051,578,2025-05-14 16:31:00,2025-05-14 17:31:00,High,In Progress
ORD_011374,APU_045,CUST_0571,PRODUCT_065,2042,2026-04-01 22:24:00,2026-04-02 00:24:00,Low,At Risk
ORD_011375,APU_014,CUST_0058,PRODUCT_017,484,2025-03-17 13:29:00,2025-03-18 03:29:00,Critical,Completed
ORD_011376,APU_013,CUST_0250,PRODUCT_091,2356,2026-06-01 04:27:00,2026-06-01 19:27:00,High,In Progress
ORD_011377,APU_030,CUST_0530,PRODUCT_002,591,2026-04-13 21:12:00,2026-04-14 00:12:00,Low,In Progress
ORD_011378,APU_001,CUST_0148,PRODUCT_043,2447,2025-11-21 02:17:00,2025-11-21 18:17:00,Medium,Scheduled
ORD_011379,APU_028,CUST_0127,PRODUCT_004,2366,2025-09-03 17:43:00,2025-09-03 18:43:00,Medium,At Risk
ORD_011380,APU_035,CUST_0517,PRODUCT_024,2336,2026-01-28 10:21:00,2026-01-28 11:21:00,High,Scheduled
ORD_011381,APU_007,CUST_0220,PRODUCT_023,2115,2025-10-03 19:22:00,2025-10-03 23:22:00,Medium,Completed
ORD_011382,APU_004,CUST_0675,PRODUCT_109,130,2025-07-12 02:55:00,2025-07-12 04:55:00,Medium,In Progress
ORD_011383,APU_012,CUST_0200,PRODUCT_093,579,2025-01-03 13:57:00,2025-01-04 03:57:00,Critical,In Progress
ORD_011384,APU_018,CUST_0716,PRODUCT_073,2339,2025-01-14 13:15:00,2025-01-15 02:15:00,Low,At Risk
ORD_011385,APU_025,CUST_0352,PRODUCT_084,1872,2025-10-15 22:25:00,2025-10-16 08:25:00,High,In Progress
ORD_011386,APU_033,CUST_0086,PRODUCT_099,818,2025-07-01 02:42:00,2025-07-01 07:42:00,Low,In Progress
ORD_011387,APU_010,CUST_0558,PRODUCT_086,1451,2025-07-16 03:22:00,2025-07-16 09:22:00,Medium,In Progress
ORD_011388,APU_030,CUST_0296,PRODUCT_109,1925,2026-05-21 18:41:00,2026-05-22 05:41:00,Low,Completed
ORD_011389,APU_039,CUST_0642,PRODUCT_035,2323,2025-11-23 19:37:00,2025-11-23 23:37:00,Critical,Completed
ORD_011390,APU_004,CUST_0149,PRODUCT_030,335,2026-06-06 07:14:00,2026-06-06 17:14:00,High,In Progress
ORD_011391,APU_041,CUST_0286,PRODUCT_110,1417,2025-04-07 05:28:00,2025-04-07 17:28:00,Medium,In Progress
ORD_011392,APU_022,CUST_0152,PRODUCT_074,747,2025-03-28 04:13:00,2025-03-28 14:13:00,Critical,Scheduled
ORD_011393,APU_030,CUST_0135,PRODUCT_055,1571,2026-06-17 14:43:00,2026-06-17 23:43:00,Low,Scheduled
ORD_011394,APU_029,CUST_0178,PRODUCT_017,2205,2025-09-23 03:48:00,2025-09-23 17:48:00,Medium,At Risk
ORD_011395,APU_033,CUST_0440,PRODUCT_089,386,2025-01-21 06:37:00,2025-01-21 17:37:00,Low,Scheduled
ORD_011396,APU_033,CUST_0748,PRODUCT_005,1498,2025-07-02 00:48:00,2025-07-02 13:48:00,Low,At Risk
ORD_011397,APU_043,CUST_0753,PRODUCT_066,2950,2025-06-09 04:44:00,2025-06-09 07:44:00,Low,Scheduled
ORD_011398,APU_037,CUST_0477,PRODUCT_016,1159,2025-09-17 15:08:00,2025-09-18 04:08:00,High,At Risk
ORD_011399,APU_014,CUST_0048,PRODUCT_106,2673,2025-08-14 10:12:00,2025-08-14 20:12:00,High,Completed
ORD_011400,APU_050,CUST_0465,PRODUCT_009,2379,2025-02-21 22:00:00,2025-02-22 00:00:00,Low,Completed
ORD_011401,APU_012,CUST_0402,PRODUCT_056,2540,2025-09-01 03:12:00,2025-09-01 04:12:00,High,Scheduled
ORD_011402,APU_041,CUST_0700,PRODUCT_087,2216,2026-02-21 13:36:00,2026-02-22 04:36:00,Critical,Scheduled
ORD_011403,APU_034,CUST_0290,PRODUCT_085,84,2025-02-20 13:18:00,2025-02-20 22:18:00,High,In Progress
ORD_011404,APU_005,CUST_0590,PRODUCT_030,1757,2025-11-29 01:20:00,2025-11-29 07:20:00,High,In Progress
ORD_011405,APU_003,CUST_0354,PRODUCT_045,2499,2025-03-25 19:33:00,2025-03-25 22:33:00,Medium,Completed
ORD_011406,APU_044,CUST_0506,PRODUCT_091,307,2025-08-17 04:42:00,2025-08-17 18:42:00,High,Scheduled
ORD_011407,APU_039,CUST_0274,PRODUCT_022,846,2026-04-11 20:59:00,2026-04-12 06:59:00,Critical,At Risk
ORD_011408,APU_037,CUST_0059,PRODUCT_109,1614,2025-07-11 11:53:00,2025-07-11 14:53:00,High,Completed
ORD_011409,APU_034,CUST_0221,PRODUCT_019,2539,2026-05-27 02:23:00,2026-05-27 10:23:00,Critical,Completed
ORD_011410,APU_005,CUST_0492,PRODUCT_046,2408,2025-04-01 23:53:00,2025-04-02 12:53:00,Medium,Completed
ORD_011411,APU_019,CUST_0583,PRODUCT_021,843,2025-06-18 11:49:00,2025-06-18 12:49:00,High,At Risk
ORD_011412,APU_012,CUST_0430,PRODUCT_101,1852,2025-03-10 02:45:00,2025-03-10 13:45:00,Medium,Scheduled
ORD_011413,APU_041,CUST_0118,PRODUCT_062,570,2025-06-24 22:08:00,2025-06-25 01:08:00,Low,In Progress
ORD_011414,APU_023,CUST_0151,PRODUCT_008,2179,2025-08-30 23:21:00,2025-08-31 14:21:00,Low,At Risk
ORD_011415,APU_046,CUST_0719,PRODUCT_043,1514,2025-08-07 19:19:00,2025-08-07 21:19:00,High,In Progress
ORD_011416,APU_001,CUST_0578,PRODUCT_090,1218,2025-10-30 21:24:00,2025-10-31 07:24:00,High,Scheduled
ORD_011417,APU_001,CUST_0764,PRODUCT_014,1002,2025-12-19 04:00:00,2025-12-19 20:00:00,Medium,In Progress
ORD_011418,APU_026,CUST_0665,PRODUCT_070,372,2025-08-31 05:26:00,2025-08-31 14:26:00,Medium,Scheduled
ORD_011419,APU_048,CUST_0062,PRODUCT_071,1921,2026-01-20 23:54:00,2026-01-21 00:54:00,Medium,At Risk
ORD_011420,APU_032,CUST_0736,PRODUCT_100,137,2025-01-26 05:00:00,2025-01-26 21:00:00,Critical,Completed
ORD_011421,APU_043,CUST_0270,PRODUCT_093,791,2026-03-04 12:51:00,2026-03-05 04:51:00,Medium,At Risk
ORD_011422,APU_005,CUST_0333,PRODUCT_064,1489,2025-11-07 08:39:00,2025-11-07 12:39:00,Medium,Completed
ORD_011423,APU_007,CUST_0528,PRODUCT_005,1249,2025-11-16 16:26:00,2025-11-16 22:26:00,Critical,At Risk
ORD_011424,APU_037,CUST_0041,PRODUCT_084,2263,2026-06-11 23:12:00,2026-06-12 06:12:00,Medium,Scheduled
ORD_011425,APU_026,CUST_0720,PRODUCT_014,849,2025-08-01 08:41:00,2025-08-01 11:41:00,High,Completed
ORD_011426,APU_049,CUST_0478,PRODUCT_053,478,2025-06-01 06:44:00,2025-06-01 12:44:00,Critical,In Progress
ORD_011427,APU_019,CUST_0794,PRODUCT_068,1870,2025-04-03 22:07:00,2025-04-03 23:07:00,High,Scheduled
ORD_011428,APU_033,CUST_0466,PRODUCT_025,693,2025-03-25 10:22:00,2025-03-25 15:22:00,High,Completed
ORD_011429,APU_036,CUST_0630,PRODUCT_073,743,2025-02-13 10:11:00,2025-02-14 00:11:00,Critical,Scheduled
ORD_011430,APU_016,CUST_0496,PRODUCT_083,51,2026-01-17 08:12:00,2026-01-17 14:12:00,Low,Scheduled
ORD_011431,APU_034,CUST_0121,PRODUCT_104,1240,2025-04-13 01:44:00,2025-04-13 03:44:00,Low,In Progress
ORD_011432,APU_016,CUST_0226,PRODUCT_084,1374,2025-10-21 09:40:00,2025-10-21 15:40:00,High,Completed
ORD_011433,APU_005,CUST_0526,PRODUCT_067,1085,2025-01-27 02:20:00,2025-01-27 18:20:00,Low,In Progress
ORD_011434,APU_020,CUST_0206,PRODUCT_026,2974,2026-03-31 18:46:00,2026-03-31 19:46:00,Low,At Risk
ORD_011435,APU_029,CUST_0756,PRODUCT_092,600,2025-01-12 22:01:00,2025-01-13 10:01:00,Low,In Progress
ORD_011436,APU_033,CUST_0384,PRODUCT_112,731,2025-11-14 11:37:00,2025-11-15 02:37:00,High,Scheduled
ORD_011437,APU_018,CUST_0353,PRODUCT_008,758,2025-04-13 22:12:00,2025-04-14 10:12:00,Medium,In Progress
ORD_011438,APU_029,CUST_0279,PRODUCT_075,786,2025-10-26 01:27:00,2025-10-26 10:27:00,High,In Progress
ORD_011439,APU_047,CUST_0270,PRODUCT_084,841,2025-08-07 10:11:00,2025-08-07 14:11:00,Low,Completed
ORD_011440,APU_047,CUST_0122,PRODUCT_100,1853,2026-02-22 00:38:00,2026-02-22 03:38:00,High,In Progress
ORD_011441,APU_044,CUST_0484,PRODUCT_115,979,2026-01-21 19:09:00,2026-01-22 03:09:00,High,In Progress
ORD_011442,APU_028,CUST_0617,PRODUCT_100,56,2025-07-16 16:50:00,2025-07-17 08:50:00,Low,At Risk
ORD_011443,APU_032,CUST_0036,PRODUCT_054,2519,2026-06-09 04:11:00,2026-06-09 20:11:00,Critical,At Risk
ORD_011444,APU_024,CUST_0018,PRODUCT_014,341,2025-06-10 16:10:00,2025-06-10 19:10:00,Medium,At Risk
ORD_011445,APU_008,CUST_0080,PRODUCT_004,1072,2025-06-22 19:19:00,2025-06-23 00:19:00,Medium,Scheduled
ORD_011446,APU_003,CUST_0007,PRODUCT_064,2591,2026-06-28 14:33:00,2026-06-28 19:33:00,Medium,Completed
ORD_011447,APU_025,CUST_0025,PRODUCT_025,407,2025-10-30 22:38:00,2025-10-31 00:38:00,Medium,Completed
ORD_011448,APU_005,CUST_0392,PRODUCT_075,1228,2025-12-03 17:34:00,2025-12-04 00:34:00,Low,Scheduled
ORD_011449,APU_017,CUST_0347,PRODUCT_116,2269,2025-08-26 11:59:00,2025-08-26 13:59:00,Medium,At Risk
ORD_011450,APU_013,CUST_0094,PRODUCT_055,1548,2025-03-19 01:56:00,2025-03-19 16:56:00,Low,At Risk
ORD_011451,APU_045,CUST_0626,PRODUCT_033,2646,2025-10-15 18:25:00,2025-10-16 08:25:00,Critical,At Risk
ORD_011452,APU_005,CUST_0763,PRODUCT_023,2572,2025-07-10 07:17:00,2025-07-10 15:17:00,Medium,In Progress
ORD_011453,APU_013,CUST_0075,PRODUCT_060,1025,2026-04-12 00:05:00,2026-04-12 15:05:00,Critical,At Risk
ORD_011454,APU_019,CUST_0448,PRODUCT_103,1987,2026-05-17 16:52:00,2026-05-17 23:52:00,Critical,Completed
ORD_011455,APU_003,CUST_0667,PRODUCT_032,1679,2025-06-24 00:24:00,2025-06-24 10:24:00,High,At Risk
ORD_011456,APU_028,CUST_0556,PRODUCT_002,1474,2025-03-09 21:55:00,2025-03-10 05:55:00,Medium,At Risk
ORD_011457,APU_040,CUST_0245,PRODUCT_078,947,2025-12-29 04:37:00,2025-12-29 15:37:00,Low,At Risk
ORD_011458,APU_041,CUST_0425,PRODUCT_010,2338,2025-01-12 13:07:00,2025-01-12 20:07:00,Critical,At Risk
ORD_011459,APU_034,CUST_0725,PRODUCT_053,1726,2025-03-02 02:51:00,2025-03-02 17:51:00,High,At Risk
ORD_011460,APU_007,CUST_0265,PRODUCT_077,335,2025-08-18 09:34:00,2025-08-19 01:34:00,Medium,Completed
ORD_011461,APU_012,CUST_0127,PRODUCT_022,2185,2026-05-17 13:38:00,2026-05-18 00:38:00,Medium,In Progress
ORD_011462,APU_048,CUST_0078,PRODUCT_006,357,2026-05-14 04:01:00,2026-05-14 12:01:00,Medium,At Risk
ORD_011463,APU_024,CUST_0044,PRODUCT_019,2535,2025-07-20 03:16:00,2025-07-20 19:16:00,Critical,At Risk
ORD_011464,APU_041,CUST_0302,PRODUCT_060,962,2025-12-06 00:43:00,2025-12-06 05:43:00,Critical,In Progress
ORD_011465,APU_001,CUST_0221,PRODUCT_030,586,2025-07-06 21:39:00,2025-07-07 00:39:00,High,At Risk
ORD_011466,APU_001,CUST_0178,PRODUCT_095,936,2026-02-12 12:51:00,2026-02-12 18:51:00,Medium,At Risk
ORD_011467,APU_016,CUST_0573,PRODUCT_080,1245,2025-09-06 18:40:00,2025-09-07 09:40:00,Critical,At Risk
ORD_011468,APU_024,CUST_0521,PRODUCT_047,2134,2026-02-09 20:34:00,2026-02-10 02:34:00,Critical,In Progress
ORD_011469,APU_004,CUST_0176,PRODUCT_061,772,2025-07-30 12:25:00,2025-07-31 01:25:00,Critical,At Risk
ORD_011470,APU_035,CUST_0158,PRODUCT_052,986,2025-07-25 04:33:00,2025-07-25 07:33:00,Low,In Progress
ORD_011471,APU_023,CUST_0686,PRODUCT_053,1773,2025-09-21 22:49:00,2025-09-22 03:49:00,Low,Completed
ORD_011472,APU_048,CUST_0756,PRODUCT_068,2870,2026-05-31 17:04:00,2026-05-31 19:04:00,High,Scheduled
ORD_011473,APU_047,CUST_0225,PRODUCT_058,1806,2025-07-01 20:37:00,2025-07-01 21:37:00,Low,In Progress
ORD_011474,APU_011,CUST_0780,PRODUCT_096,2745,2025-09-21 07:12:00,2025-09-21 21:12:00,Critical,At Risk
ORD_011475,APU_041,CUST_0388,PRODUCT_032,1297,2025-01-24 23:02:00,2025-01-25 13:02:00,Low,In Progress
ORD_011476,APU_024,CUST_0202,PRODUCT_087,140,2025-08-26 04:52:00,2025-08-26 07:52:00,Critical,Completed
ORD_011477,APU_028,CUST_0187,PRODUCT_075,547,2025-05-04 11:08:00,2025-05-04 13:08:00,Medium,Scheduled
ORD_011478,APU_014,CUST_0203,PRODUCT_053,1987,2025-01-26 16:42:00,2025-01-27 04:42:00,Low,Completed
ORD_011479,APU_039,CUST_0023,PRODUCT_002,2516,2025-01-05 22:31:00,2025-01-06 01:31:00,Medium,Completed
ORD_011480,APU_042,CUST_0732,PRODUCT_113,2570,2026-01-09 12:29:00,2026-01-10 01:29:00,High,Scheduled
ORD_011481,APU_037,CUST_0297,PRODUCT_006,332,2025-08-28 13:02:00,2025-08-29 02:02:00,Medium,Scheduled
ORD_011482,APU_044,CUST_0031,PRODUCT_106,520,2025-03-29 02:59:00,2025-03-29 14:59:00,High,Completed
ORD_011483,APU_016,CUST_0226,PRODUCT_065,1619,2026-05-11 01:20:00,2026-05-11 11:20:00,High,In Progress
ORD_011484,APU_017,CUST_0697,PRODUCT_066,1234,2026-04-28 11:03:00,2026-04-29 03:03:00,High,In Progress
ORD_011485,APU_018,CUST_0242,PRODUCT_117,1174,2025-06-29 06:41:00,2025-06-29 20:41:00,Low,Completed
ORD_011486,APU_036,CUST_0080,PRODUCT_051,1869,2025-04-15 21:11:00,2025-04-16 04:11:00,Critical,Scheduled
ORD_011487,APU_021,CUST_0301,PRODUCT_103,2797,2025-04-15 07:07:00,2025-04-15 23:07:00,Low,In Progress
ORD_011488,APU_041,CUST_0217,PRODUCT_060,119,2025-11-02 09:59:00,2025-11-02 21:59:00,Low,Scheduled
ORD_011489,APU_011,CUST_0162,PRODUCT_008,644,2026-04-07 00:02:00,2026-04-07 10:02:00,High,Completed
ORD_011490,APU_048,CUST_0447,PRODUCT_002,253,2025-08-01 23:07:00,2025-08-02 14:07:00,High,At Risk
ORD_011491,APU_016,CUST_0295,PRODUCT_009,1491,2025-07-02 07:23:00,2025-07-02 23:23:00,Medium,In Progress
ORD_011492,APU_002,CUST_0469,PRODUCT_008,128,2026-02-08 21:14:00,2026-02-09 09:14:00,Critical,In Progress
